timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
392800,46,83,87,-7.68,2.5,0.37,-0.93,0.1,-0.4,A,2026-01-07 12:16:10
393310,47,83,86,1.69,3.79,-0.31,-0.92,0.12,-0.39,A,2026-01-07 12:16:10
393866,48,84,84,-0.06,-1.25,0.95,-0.93,0.11,-0.37,A,2026-01-07 12:16:11
394368,45,83,87,-2.34,-18.05,-0.46,-0.94,0.12,-0.35,A,2026-01-07 12:16:12
394870,48,83,84,-0.29,1.22,-3.31,-0.94,0.12,-0.33,A,2026-01-07 12:16:12
395371,49,86,86,-3.3,2.61,0.5,-0.94,0.13,-0.32,A,2026-01-07 12:16:12
395871,46,83,83,-1.13,1.68,-0.89,-0.94,0.15,-0.32,A,2026-01-07 12:16:13
396427,48,83,86,-4.73,-0.2,-2.56,-0.94,0.14,-0.33,A,2026-01-07 12:16:13
396926,50,83,83,-1.42,3.44,-0.7,-0.93,0.12,-0.33,A,2026-01-07 12:16:14
397428,49,84,83,-1.47,2.56,0.11,-0.95,0.12,-0.32,A,2026-01-07 12:16:14
397984,49,85,87,-1.39,2.96,0.61,-0.94,0.12,-0.33,A,2026-01-07 12:16:15
398433,49,83,86,-1.73,2.15,0.58,-0.94,0.12,-0.35,A,2026-01-07 12:16:16
398945,49,84,86,-1.53,3.31,0.23,-0.94,0.11,-0.34,A,2026-01-07 12:16:16
399499,50,83,86,-0.49,1.92,1.07,-0.94,0.11,-0.34,A,2026-01-07 12:16:17
400054,48,84,86,-2,2.08,0.26,-0.95,0.11,-0.33,A,2026-01-07 12:16:17
400501,44,84,84,-0.6,4.41,0.37,-0.93,0.1,-0.36,A,2026-01-07 12:16:18
401001,46,83,83,-0.2,0.81,1.48,-0.93,0.12,-0.35,A,2026-01-07 12:16:18
401557,48,83,86,-2.85,2.49,0.72,-0.94,0.11,-0.35,A,2026-01-07 12:16:19
402059,49,83,85,0.79,3.37,1.3,-0.95,0.1,-0.33,A,2026-01-07 12:16:19
402559,45,83,84,2.61,2.85,1.56,-0.93,0.1,-0.34,A,2026-01-07 12:16:20
403061,43,82,85,11.88,1.56,3.27,-0.94,0.13,-0.33,A,2026-01-07 12:16:20
403563,47,84,85,-34.58,26.69,-12.26,-0.85,0.18,-0.41,A,2026-01-07 12:16:21
404063,47,83,88,2.4,-7.63,2.27,-0.82,0.24,-0.4,A,2026-01-07 12:16:21
404573,48,83,85,5.68,-5.77,-12.09,-0.93,0.23,-0.35,A,2026-01-07 12:16:22
405117,47,83,88,-2.85,1.19,1.3,-0.95,0.15,-0.33,A,2026-01-07 12:16:22
405617,41,82,87,0.76,2.05,2.09,-0.94,0.16,-0.31,A,2026-01-07 12:16:23
406118,50,84,82,0.73,3.36,6.21,-0.92,0.18,-0.31,A,2026-01-07 12:16:23
406619,49,85,87,-0.69,4.55,0.4,-0.94,0.17,-0.33,A,2026-01-07 12:16:24
407143,47,85,88,-4.18,5.28,-0.12,-0.95,0.17,-0.29,A,2026-01-07 12:16:24
407644,48,85,88,-2.21,0.53,-1.74,-0.95,0.15,-0.3,A,2026-01-07 12:16:25
408175,46,84,88,-1.4,0.34,-1.33,-0.93,0.15,-0.29,A,2026-01-07 12:16:25
408677,48,83,89,-1.57,-0.05,1.92,-0.89,0.13,-0.23,A,2026-01-07 12:16:26
409183,46,84,88,-3.31,5.28,0.58,-0.94,0.13,-0.28,A,2026-01-07 12:16:26
409695,48,84,84,0.23,-1.95,-2.69,-0.95,0.07,-0.27,A,2026-01-07 12:16:27
410216,50,83,86,-0.75,1.47,-4.87,-0.96,0.04,-0.29,A,2026-01-07 12:16:27
410722,48,84,86,1.33,4.55,1.59,-0.97,0.03,-0.31,A,2026-01-07 12:16:28
411236,48,82,86,11.6,-0.23,-0.89,-0.98,0.01,-0.24,A,2026-01-07 12:16:28
411738,48,84,86,-2.93,6.38,8.09,-0.98,0.01,-0.24,A,2026-01-07 12:16:29
412261,49,83,83,-4.12,-1.34,-0.58,-0.97,0.01,-0.24,A,2026-01-07 12:16:29
412767,51,87,88,-1.77,2.17,-3.22,-0.96,0.04,-0.23,A,2026-01-07 12:16:30
413267,48,83,89,3.62,2.02,3.83,-0.98,-0.03,-0.18,A,2026-01-07 12:16:30
413802,50,83,85,-4.31,0.85,0.14,-0.98,0,-0.21,A,2026-01-07 12:16:31
414302,47,83,83,-4.02,1.6,-1.95,-0.97,0.03,-0.26,A,2026-01-07 12:16:31
414815,48,84,87,-4,-3.04,2.44,-0.96,0.04,-0.25,A,2026-01-07 12:16:32
415330,52,83,86,0.35,0.89,1.33,-0.97,0.06,-0.21,A,2026-01-07 12:16:32
415831,53,84,86,-1.31,4.96,-0.95,-0.98,0.06,-0.21,A,2026-01-07 12:16:33
416365,48,84,86,-1.42,3.27,-0.09,-0.96,0.05,-0.24,A,2026-01-07 12:16:33
416866,51,83,86,-0.26,2.43,1.02,-0.96,0.04,-0.25,A,2026-01-07 12:16:34
417366,51,83,88,-3.85,4.98,-0.58,-0.96,0.04,-0.25,A,2026-01-07 12:16:34
417868,50,84,84,-3.01,2.27,0.87,-0.97,0.04,-0.26,A,2026-01-07 12:16:35
418405,50,84,84,-3.07,3.92,0.63,-0.96,0.04,-0.26,A,2026-01-07 12:16:35
418955,50,83,86,-1.08,2.69,1.39,-0.95,0.04,-0.27,A,2026-01-07 12:16:36
419504,56,83,83,-1.45,2.64,0.27,-0.97,0.04,-0.27,A,2026-01-07 12:16:37
420042,54,84,85,-1.76,2.14,-0.53,-0.96,0.05,-0.28,A,2026-01-07 12:16:37
420555,49,84,87,-3.31,1.54,0.32,-0.96,0.04,-0.28,A,2026-01-07 12:16:38
421106,51,84,87,0.05,4.78,-0.78,-0.97,0.04,-0.27,A,2026-01-07 12:16:38
421607,51,82,89,-14.79,5.86,-0.78,-0.96,0.06,-0.27,A,2026-01-07 12:16:39
422108,49,84,84,-0.84,1.92,-0.12,-0.95,0.03,-0.32,A,2026-01-07 12:16:39
422609,50,83,87,2.09,-0.03,1.31,-0.95,0.06,-0.31,A,2026-01-07 12:16:40
423111,51,82,89,-0.2,3.25,0.49,-0.96,0.05,-0.3,A,2026-01-07 12:16:40
423625,54,83,84,0.37,2.61,1.13,-0.95,0.06,-0.31,A,2026-01-07 12:16:41
424143,51,86,86,4.87,5.05,3.31,-0.94,0.06,-0.31,A,2026-01-07 12:16:41
424656,53,83,86,14.9,0.89,-0.61,-0.95,0.06,-0.3,A,2026-01-07 12:16:42
425175,53,83,82,-3.98,-0.56,0.75,-0.97,0.08,-0.23,A,2026-01-07 12:16:42
425676,50,83,88,0.84,3.27,-0.78,-0.97,0.06,-0.23,A,2026-01-07 12:16:43
426178,54,83,86,-6.84,4.34,-1.98,-0.96,0.03,-0.3,A,2026-01-07 12:16:43
426691,49,83,88,-3.76,-1.19,-2.06,-0.96,0.05,-0.27,A,2026-01-07 12:16:44
427202,50,83,86,0,1.05,1.04,-0.97,0.06,-0.26,A,2026-01-07 12:16:44
427720,53,83,86,-2.21,3.68,1.88,-0.96,0.03,-0.29,A,2026-01-07 12:16:45
428226,51,83,84,14.37,-6.55,5.5,-0.96,0.08,-0.23,A,2026-01-07 12:16:45
428744,50,84,86,-4.56,8.89,1.37,-0.94,0.07,-0.24,A,2026-01-07 12:16:46
429299,49,83,86,-10.89,10.69,7.6,-0.96,0.04,-0.2,A,2026-01-07 12:16:46
429800,51,83,86,-4.81,1.48,-0.64,-0.96,0.09,-0.22,A,2026-01-07 12:16:47
430302,46,83,86,-1.56,1.69,0.11,-0.97,0.09,-0.21,A,2026-01-07 12:16:47
430804,49,83,85,-1.82,3.05,-0.11,-0.97,0.08,-0.22,A,2026-01-07 12:16:48
431307,49,83,87,-1.98,1.05,0.35,-0.97,0.08,-0.21,A,2026-01-07 12:16:48
431863,49,83,88,-1.1,2.47,0.32,-0.97,0.09,-0.21,A,2026-01-07 12:16:49
432325,54,83,88,-2.32,11.05,-2.35,-0.96,0.06,-0.25,A,2026-01-07 12:16:49
432825,50,84,89,-1.07,2.52,-0.17,-0.95,0.06,-0.27,A,2026-01-07 12:16:50
433325,49,83,87,-0.58,3.66,-0.66,-0.96,0.03,-0.28,A,2026-01-07 12:16:50
433874,53,84,86,-4.27,2.58,-2.75,-0.95,0.02,-0.31,A,2026-01-07 12:16:51
434376,49,83,89,0.49,4.18,1.56,-0.95,0.05,-0.3,A,2026-01-07 12:16:52
434904,50,83,88,-3.88,5.63,-1.05,-0.95,0.03,-0.32,A,2026-01-07 12:16:52
435405,50,84,87,-2.56,6.08,-2.37,-0.93,0.03,-0.37,A,2026-01-07 12:16:53
435910,54,85,84,-1.15,3.04,-0.7,-0.93,0.01,-0.4,A,2026-01-07 12:16:53
436421,52,82,87,-4.44,-1.51,2.69,-0.94,-0.02,-0.38,A,2026-01-07 12:16:53
436923,50,84,89,-2.92,0.56,1.02,-0.94,0.01,-0.36,A,2026-01-07 12:16:54
437424,52,83,87,1.15,3.56,-5.53,-0.92,0.02,-0.37,A,2026-01-07 12:16:55
437969,50,83,83,-2.89,4.02,0.32,-0.95,-0.04,-0.35,A,2026-01-07 12:16:55
438524,52,83,86,1.33,5.66,3.65,-0.92,-0.04,-0.4,A,2026-01-07 12:16:56
439024,50,83,83,-2.15,0.82,1.07,-0.93,-0.02,-0.38,A,2026-01-07 12:16:56
439525,53,83,85,2.93,-1.88,7.33,-0.95,0.03,-0.34,A,2026-01-07 12:16:57
440077,53,83,87,-3.48,3.1,0.02,-0.96,0.04,-0.33,A,2026-01-07 12:16:57
440625,50,83,88,1.57,0.2,3.91,-0.95,0.04,-0.34,A,2026-01-07 12:16:58
441126,50,84,87,-1.11,4.18,1.77,-0.94,0,-0.36,A,2026-01-07 12:16:58
441628,51,84,86,-1.27,-4.47,3.36,-0.93,-0.01,-0.39,A,2026-01-07 12:16:59
442128,53,83,87,6.53,-13.88,5.02,-0.94,0.07,-0.31,A,2026-01-07 12:16:59
442674,51,83,86,-6.78,0.29,1.16,-0.97,0.06,-0.23,A,2026-01-07 12:17:00
443179,50,87,84,-1.34,3.42,0.53,-0.97,0.07,-0.24,A,2026-01-07 12:17:00
443696,50,85,89,-0.73,2.27,0.81,-0.95,0.06,-0.26,A,2026-01-07 12:17:01
444246,55,83,86,-1.22,2.55,-0.44,-0.96,0.07,-0.25,A,2026-01-07 12:17:01
444746,48,83,87,-1.62,2.44,1.24,-0.96,0.06,-0.25,A,2026-01-07 12:17:02
445295,48,84,87,-1.68,2.12,0.43,-0.96,0.06,-0.26,A,2026-01-07 12:17:02
445845,50,83,89,-1.56,3.91,1.54,-0.96,0.06,-0.26,A,2026-01-07 12:17:03
446354,51,84,89,-2.23,4.29,0.26,-0.96,0.08,-0.25,A,2026-01-07 12:17:04
446875,51,83,88,-0.73,1.51,-0.14,-0.97,0.06,-0.25,A,2026-01-07 12:17:04
447385,50,84,87,-0.79,2.76,1.11,-0.96,0.07,-0.26,A,2026-01-07 12:17:04
447895,53,83,89,-2.95,1.47,1.71,-0.94,0.07,-0.3,A,2026-01-07 12:17:05
448397,50,84,89,0.11,6.27,-0.03,-0.97,0.08,-0.23,A,2026-01-07 12:17:06
448916,54,85,87,-0.89,4.11,0.46,-0.96,0.09,-0.26,A,2026-01-07 12:17:06
449415,49,83,86,-0.92,4,0.79,-0.95,0.08,-0.27,A,2026-01-07 12:17:07
449953,50,83,88,-0.69,1.85,0.81,-0.95,0.08,-0.27,A,2026-01-07 12:17:07
450455,54,83,86,-1.05,3.98,0.2,-0.95,0.07,-0.28,A,2026-01-07 12:17:08
450962,52,84,88,-1.1,2.38,0.95,-0.96,0.08,-0.28,A,2026-01-07 12:17:08
451518,55,85,89,-2.64,3.45,-0.15,-0.96,0.08,-0.28,A,2026-01-07 12:17:09
452074,51,84,88,-1.02,3.95,0.72,-0.95,0.08,-0.3,A,2026-01-07 12:17:09
452525,50,83,85,-0.87,2.44,1.4,-0.96,0.07,-0.29,A,2026-01-07 12:17:10
453077,53,83,88,-5.92,6.44,-3.66,-0.94,0.07,-0.31,A,2026-01-07 12:17:10
453577,51,84,84,-6.49,7.31,-1.91,-0.94,0.08,-0.33,A,2026-01-07 12:17:11
454079,50,83,84,-0.69,0.29,0.7,-0.94,0.04,-0.37,A,2026-01-07 12:17:11
454580,49,83,89,-1.95,1.15,1.68,-0.94,0.07,-0.35,A,2026-01-07 12:17:12
455135,49,84,87,-0.98,1.04,0.49,-0.94,0.07,-0.35,A,2026-01-07 12:17:12
455596,49,83,88,0.6,2.9,1.71,-0.94,0.07,-0.33,A,2026-01-07 12:17:13
456096,50,83,86,-0.96,6.76,0.17,-0.95,0.06,-0.34,A,2026-01-07 12:17:13
456603,50,84,85,-1.15,1.39,1.51,-0.94,0.07,-0.35,A,2026-01-07 12:17:14
457107,51,83,89,-1.88,2.6,0.09,-0.94,0.07,-0.34,A,2026-01-07 12:17:14
457628,50,83,86,1.53,1.85,1.91,-0.93,0.06,-0.36,A,2026-01-07 12:17:15
458134,49,83,87,-0.58,2.11,1.24,-0.93,0.07,-0.36,A,2026-01-07 12:17:15
458646,49,83,87,-1.05,3.53,0.53,-0.94,0.06,-0.35,A,2026-01-07 12:17:16
459146,49,84,88,-1.05,0.81,0.76,-0.93,0.06,-0.36,A,2026-01-07 12:17:16
459646,48,83,89,-2.34,4.49,-3.3,-0.93,0.07,-0.35,A,2026-01-07 12:17:17
460186,51,83,88,-0.05,-3.85,5.94,-0.94,0.07,-0.35,A,2026-01-07 12:17:17
460707,48,83,89,0.63,-0.99,0.64,-0.96,0.09,-0.27,A,2026-01-07 12:17:18
461215,48,83,88,-1.6,4.37,0.35,-1.03,0.08,-0.32,A,2026-01-07 12:17:18
461715,50,84,84,0.31,2.08,1.51,-0.95,0.07,-0.3,A,2026-01-07 12:17:19
462224,49,87,85,-1.16,3.18,0.93,-0.95,0.07,-0.3,A,2026-01-07 12:17:19
462738,50,83,87,-1.44,2.24,0.82,-0.95,0.08,-0.3,A,2026-01-07 12:17:20
463262,54,84,86,-0.87,2.85,0.85,-0.95,0.08,-0.31,A,2026-01-07 12:17:20
463764,49,84,89,-4,1.97,-1.02,-0.96,0.07,-0.3,A,2026-01-07 12:17:21
464316,50,87,86,-6.08,7.3,-2.56,-0.95,0.07,-0.33,A,2026-01-07 12:17:21
464817,53,83,87,-5.45,7.5,-1.92,-0.93,0.06,-0.35,A,2026-01-07 12:17:22
465319,48,83,86,-1.39,4.09,-0.31,-0.94,0.05,-0.37,A,2026-01-07 12:17:23
465824,49,84,87,-1.28,3.28,0.61,-0.93,0.06,-0.37,A,2026-01-07 12:17:23
466327,48,83,86,0.24,0.35,0.14,-0.94,0.07,-0.36,A,2026-01-07 12:17:23
466834,49,84,86,0.2,2.24,0.84,-0.95,0.06,-0.35,A,2026-01-07 12:17:24
467352,51,83,88,-1.54,2.37,1.01,-0.93,0.06,-0.37,A,2026-01-07 12:17:24
