timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
108052,40,9,10,-2.23,3.15,-0.35,1.01,-0.12,0.08,STOP,2026-01-10 09:29:16
108573,45,9,10,-1.74,0.75,0.26,1.01,-0.12,0.08,STOP,2026-01-10 09:29:17
109074,45,9,10,-1.45,1.91,0.52,1.01,-0.11,0.07,STOP,2026-01-10 09:29:17
109589,40,6,13,-1.13,2.72,0.37,1.01,-0.13,0.07,STOP,2026-01-10 09:29:18
110090,46,6,12,8.12,10.18,0.85,1.03,-0.12,-0.02,STOP,2026-01-10 09:29:18
110617,44,6,14,1.65,3.79,-3.57,1.02,-0.04,0.07,STOP,2026-01-10 09:29:19
111129,50,9,14,-0.27,0.95,-0.75,1.01,-0.09,0.08,STOP,2026-01-10 09:29:19
111651,39,9,10,-0.27,0.66,0.43,1.01,-0.08,0.1,STOP,2026-01-10 09:29:20
112169,53,9,14,-2.47,-2.61,2.64,1.01,-0.1,0.06,STOP,2026-01-10 09:29:21
112802,53,11,12,0.12,6.44,1.25,1.01,-0.05,0.07,STOP,2026-01-10 09:29:21
113292,36,5,8,-3.21,6.56,0.37,1,-0.05,0.11,STOP,2026-01-10 09:29:22
113913,36,5,8,1.28,4.23,1.98,1.02,-0.04,0.09,STOP,2026-01-10 09:29:22
114410,46,6,13,-0.93,1.39,-0.46,1.04,-0.05,0.08,STOP,2026-01-10 09:29:23
114929,39,8,12,-1.33,1.97,0.81,1.01,-0.06,0.09,STOP,2026-01-10 09:29:23
115442,41,9,11,-1.05,2.23,0.64,1.01,-0.06,0.08,STOP,2026-01-10 09:29:24
115965,41,11,9,-2.05,2.87,0.69,1.01,-0.06,0.08,STOP,2026-01-10 09:29:24
116465,40,16,9,-1.57,2.9,0.69,1.01,-0.07,0.07,STOP,2026-01-10 09:29:25
116983,40,16,9,-1.57,1.73,0.67,1.02,-0.06,0.08,STOP,2026-01-10 09:29:25
117482,44,6,11,-2.37,2.18,0.58,1.02,-0.07,0.07,STOP,2026-01-10 09:29:26
118019,39,6,16,-2.02,2.95,0.69,1.01,-0.07,0.07,STOP,2026-01-10 09:29:26
118519,45,3,16,-1.4,2.84,0.21,1.02,-0.06,0.07,STOP,2026-01-10 09:29:26
119019,46,3,12,-2.15,3.91,2,1.01,-0.06,0.08,STOP,2026-01-10 09:29:27
119519,46,17,12,-0.26,4.2,1.11,1.01,-0.07,0.11,STOP,2026-01-10 09:29:27
120041,29,9,13,-1.69,1.57,0.47,1.01,-0.07,0.07,STOP,2026-01-10 09:29:28
120570,39,6,13,-3.34,-0.41,-2.66,1.02,-0.07,0.06,STOP,2026-01-10 09:29:29
121071,42,11,24,-2.27,2.5,2.37,1.02,-0.05,0.05,STOP,2026-01-10 09:29:29
121571,39,13,17,-0.9,4.27,0.52,1.01,-0.05,0.08,STOP,2026-01-10 09:29:30
122093,40,9,12,-2.12,2.52,1.13,1.02,-0.06,0.02,STOP,2026-01-10 09:29:30
122593,50,9,11,-1.16,1.51,1.3,1.02,-0.07,0.05,STOP,2026-01-10 09:29:31
123109,66,11,13,-2.06,3.6,1.48,1.02,-0.06,0.06,STOP,2026-01-10 09:29:31
123632,52,11,9,-1.74,1.94,0.81,1.01,-0.06,0.06,STOP,2026-01-10 09:29:32
124139,48,11,12,-1.51,2.03,0.85,1.01,-0.07,0.08,STOP,2026-01-10 09:29:32
124834,48,14,12,-1.07,3.51,1.59,1.01,-0.07,0.08,STOP,2026-01-10 09:29:33
125280,39,0,15,-1.5,1.65,-0.41,1.01,-0.06,0.13,STOP,2026-01-10 09:29:34
125961,41,0,15,-1.59,2.46,0.53,1.01,-0.07,0.12,STOP,2026-01-10 09:29:34
