timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
180426,30,60,59,-3.63,-1.66,1.59,-0.92,-0.04,0.27,STOP,2026-01-07 12:12:38
180950,28,61,57,-3.5,23.44,11.62,-0.94,0.03,0.23,STOP,2026-01-07 12:12:38
181458,26,58,55,-0.93,4.31,-0.55,-0.95,0.09,0.11,STOP,2026-01-07 12:12:39
181958,26,60,58,7.82,20.12,-10.06,-0.98,0.07,0.14,STOP,2026-01-07 12:12:39
182458,27,63,58,-2.18,-2.12,-3.25,-0.99,0.01,-0.02,STOP,2026-01-07 12:12:40
183013,26,61,58,-10.79,-1.19,-2.85,-0.97,0.01,-0.04,STOP,2026-01-07 12:12:40
183513,27,63,57,0.09,0.14,1.68,-0.97,-0.02,0.05,STOP,2026-01-07 12:12:41
184014,26,61,57,-0.66,3.31,0.14,-0.97,0,0.05,STOP,2026-01-07 12:12:41
184514,26,61,61,-1.04,2.9,-0.06,-0.98,-0.01,0.05,STOP,2026-01-07 12:12:42
185020,30,62,57,-1.36,3.19,0.52,-0.97,0,0.05,STOP,2026-01-07 12:12:42
185541,26,65,58,-1.8,1.51,-0.49,-0.97,-0.01,0.04,STOP,2026-01-07 12:12:43
186051,29,62,59,-1.91,2.14,0.87,-0.98,-0.01,0.04,STOP,2026-01-07 12:12:43
186562,29,60,57,-1.3,1.68,0.18,-0.97,-0.01,0.04,STOP,2026-01-07 12:12:44
187063,28,61,57,-2.05,1.85,0.4,-0.97,-0.01,0.03,STOP,2026-01-07 12:12:44
187596,32,63,57,-0.43,1.31,1.18,-0.97,-0.01,0.06,STOP,2026-01-07 12:12:45
188141,27,63,57,-2.69,0.44,0.7,-0.97,-0.01,0.07,STOP,2026-01-07 12:12:45
188694,29,63,59,-2.03,2,-0.9,-0.97,-0.01,0.06,STOP,2026-01-07 12:12:46
189249,29,59,59,-1.66,1.37,2.14,-0.97,-0.02,0.07,STOP,2026-01-07 12:12:46
189739,27,61,58,-2.08,-0.08,1.39,-0.96,0,0.08,STOP,2026-01-07 12:12:47
190251,31,62,58,-0.64,4.03,-0.87,-0.97,0,0.08,STOP,2026-01-07 12:12:47
190762,32,62,59,-1.85,2.72,0.06,-0.97,-0.01,0.07,STOP,2026-01-07 12:12:48
191273,27,59,61,0.37,0.63,0.79,-0.98,-0.01,0.09,STOP,2026-01-07 12:12:48
191803,29,59,57,-1.57,3.8,-2.24,-0.97,0,0.05,STOP,2026-01-07 12:12:49
192302,30,61,59,-1.76,-6.53,-0.12,-0.98,-0.06,0.13,STOP,2026-01-07 12:12:49
192803,29,61,56,-5.54,-2.14,6.31,-0.97,-0.03,0.07,STOP,2026-01-07 12:12:50
193322,29,62,56,20.35,11.27,24.95,-0.9,-0.01,0.09,STOP,2026-01-07 12:12:50
193825,27,61,57,5.97,-12.93,-16.66,-1,0.15,0.08,STOP,2026-01-07 12:12:51
194339,34,63,59,21.98,9.16,-3.05,-0.88,0.18,0.01,STOP,2026-01-07 12:12:51
194853,34,62,59,-67.33,10.06,-3.86,-0.93,0,0.11,STOP,2026-01-07 12:12:52
195371,33,63,57,-29.44,6.08,4.84,-0.95,-0.1,0.13,STOP,2026-01-07 12:12:52
195882,28,61,57,-0.87,4.26,2.9,-0.91,-0.18,0.17,STOP,2026-01-07 12:12:53
