timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
180895,100,100,100,-1.3,2.26,1.97,-0.39,-0.9,-0.24,OK,2026-01-01 14:12:57
181640,100,100,100,-2.17,1.63,0.82,-0.39,-0.9,-0.22,OK,2026-01-01 14:12:58
182157,100,100,100,-2.64,3.27,1.85,-0.4,-0.89,-0.25,OK,2026-01-01 14:12:58
182643,91,100,100,-1.63,5.08,0.69,-0.4,-0.89,-0.25,OK,2026-01-01 14:12:59
183633,89,100,100,-3.13,5.5,2.61,-0.41,-0.89,-0.25,OK,2026-01-01 14:13:00
184300,89,100,100,-1.02,1.88,-0.05,-0.41,-0.89,-0.26,OK,2026-01-01 14:13:01
185173,87,100,100,-4.75,4.2,2.73,-0.41,-0.89,-0.28,OK,2026-01-01 14:13:01
185621,91,100,100,-1.08,3.85,-3.08,-0.43,-0.86,-0.3,OK,2026-01-01 14:13:02
186140,84,100,100,0.64,0.7,-2.73,-0.41,-0.88,-0.28,OK,2026-01-01 14:13:02
186642,91,100,100,0.32,1.21,-1.62,-0.4,-0.89,-0.28,OK,2026-01-01 14:13:03
187430,89,100,100,-2.14,2.11,0.06,-0.38,-0.91,-0.27,OK,2026-01-01 14:13:04
187961,89,100,100,-0.2,0.64,2.26,-0.39,-0.91,-0.27,OK,2026-01-01 14:13:04
188471,94,100,100,-0.34,3.44,-0.41,-0.38,-0.91,-0.27,OK,2026-01-01 14:13:05
189162,99,100,100,-2.72,3.15,0.49,-0.37,-0.91,-0.29,OK,2026-01-01 14:13:05
189622,99,100,100,-5.83,4.64,-2.21,-0.37,-0.91,-0.28,OK,2026-01-01 14:13:06
190122,98,100,100,-0.37,2.52,-0.02,-0.36,-0.9,-0.29,OK,2026-01-01 14:13:06
190659,100,100,100,-1.27,1.31,-3.24,-0.35,-0.9,-0.31,OK,2026-01-01 14:13:07
191424,100,100,100,-2.73,4.05,0.95,-0.35,-0.91,-0.29,OK,2026-01-01 14:13:08
191955,100,100,100,-0.2,1.4,-1.69,-0.33,-0.9,-0.3,OK,2026-01-01 14:13:08
192400,100,100,100,-0.35,2.02,-0.35,-0.34,-0.91,-0.31,OK,2026-01-01 14:13:08
192901,100,100,100,8.73,-4.78,1.86,-0.36,-0.89,-0.28,OK,2026-01-01 14:13:09
193675,100,100,100,13.25,-1.94,-8.06,-0.35,-0.91,-0.22,OK,2026-01-01 14:13:10
194120,100,100,100,-13.04,-3.13,9.8,-0.37,-0.85,-0.18,OK,2026-01-01 14:13:11
