timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
397971,83,100,100,-0.9,1.97,0.95,1,0.2,0.06,A,2026-01-10 09:34:06
398471,75,100,100,-0.96,1.19,1.66,1,0.2,0.05,A,2026-01-10 09:34:07
398973,95,100,100,0,-2.67,0.24,1.01,0.21,0.04,A,2026-01-10 09:34:07
399474,100,100,100,2.08,-5.19,-1.85,1.02,0.19,0.03,A,2026-01-10 09:34:07
400006,86,100,100,-1.91,1.63,1.15,1,0.19,0.01,A,2026-01-10 09:34:08
400526,83,100,100,-0.14,0.81,2.6,1.01,0.18,0,A,2026-01-10 09:34:08
401044,85,100,100,-1.8,2.93,1.05,1.01,0.16,-0.01,A,2026-01-10 09:34:09
401544,89,100,100,-1.16,2.67,0.11,1.01,0.17,0,A,2026-01-10 09:34:09
402055,89,100,100,-1.88,1.71,1.45,1.01,0.17,-0.01,A,2026-01-10 09:34:10
402565,83,100,100,-2.06,-0.29,5.16,1.01,0.17,0,A,2026-01-10 09:34:11
403070,93,100,100,-1.66,5.27,3.02,1.01,0.16,-0.04,A,2026-01-10 09:34:11
403580,90,100,100,-16.17,-4.82,10.21,1.02,0,-0.1,A,2026-01-10 09:34:12
404098,97,100,100,-0.75,3.74,0.38,1.02,0.08,-0.06,A,2026-01-10 09:34:12
404620,96,100,100,0.49,-2.12,3.82,1.03,0.01,-0.07,A,2026-01-10 09:34:13
405133,98,100,100,-3.66,3.15,0.92,1.02,0.07,-0.06,A,2026-01-10 09:34:13
405643,90,100,100,-2.17,1.82,2.66,1.02,0.06,-0.05,A,2026-01-10 09:34:14
406149,98,100,100,-0.9,1.02,0.56,1.03,0.05,-0.07,A,2026-01-10 09:34:14
406660,96,100,100,-0.37,1.44,1.15,1.02,0.05,-0.07,A,2026-01-10 09:34:15
407184,83,100,100,-0.9,1.86,0.47,1.02,0.06,-0.05,A,2026-01-10 09:34:15
407685,97,100,100,-1.27,1.59,0.84,1.03,0.05,-0.07,A,2026-01-10 09:34:16
408200,93,100,100,-1.48,2.61,0.34,1.02,0.05,-0.07,A,2026-01-10 09:34:16
408711,98,100,100,-1.51,2.64,0.61,1.03,0.06,-0.07,A,2026-01-10 09:34:17
409231,98,100,100,-1.92,2.27,1.39,1.02,0.06,-0.07,A,2026-01-10 09:34:18
409919,98,100,100,-1.82,1.85,1.04,1.02,0.05,-0.07,A,2026-01-10 09:34:18
410364,96,100,100,-2.29,2.98,0.17,1.02,0.06,-0.07,A,2026-01-10 09:34:19
