timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
1610958,0,40,100,-2.32,4.6,0,0.99,-0.06,0.21,D,2026-01-10 11:43:23
1611616,0,42,100,-2.56,1.79,-0.14,0.98,-0.07,0.24,D,2026-01-10 11:43:23
1612094,0,40,100,-2.06,2.93,0.38,0.98,-0.06,0.22,D,2026-01-10 11:43:24
1612625,2,43,100,-1.62,2.2,0.23,0.99,-0.06,0.22,D,2026-01-10 11:43:24
1613148,5,40,100,-1.11,-2.23,0.29,0.98,-0.07,0.21,D,2026-01-10 11:43:25
1613688,2,43,100,-0.58,0.21,0.78,0.98,-0.07,0.22,D,2026-01-10 11:43:25
1614244,0,44,100,-0.58,-1.65,-1.22,1,-0.08,0.14,D,2026-01-10 11:43:26
1614877,0,43,100,-1.79,2.34,0.93,1,-0.07,0.18,D,2026-01-10 11:43:27
1615322,2,44,100,-1.57,3.37,1.56,0.99,-0.07,0.21,D,2026-01-10 11:43:28
1616143,3,44,100,-0.93,2.29,0.35,0.99,-0.06,0.19,D,2026-01-10 11:43:28
1616798,3,44,100,-1.56,3.79,0.84,0.99,-0.07,0.19,D,2026-01-10 11:43:29
1617297,2,46,100,-1.16,2.21,0.37,0.99,-0.07,0.2,D,2026-01-10 11:43:29
1618048,2,46,100,-1.5,1.83,0.92,0.99,-0.06,0.2,D,2026-01-10 11:43:30
1618533,0,37,100,-0.58,3.57,0.32,0.98,-0.04,0.22,D,2026-01-10 11:43:31
1619462,4,39,100,-1.5,3.69,-0.49,0.99,-0.05,0.19,D,2026-01-10 11:43:31
1620073,8,43,100,-1.57,2.81,0.26,0.99,-0.06,0.21,D,2026-01-10 11:43:32
1620518,10,44,100,-1.6,2.44,1.24,0.99,-0.06,0.2,D,2026-01-10 11:43:33
1621662,12,39,100,-2.52,3.8,0.31,0.99,-0.09,0.18,D,2026-01-10 11:43:34
1622971,8,44,100,0.03,5.88,3.31,0.97,-0.05,0.27,D,2026-01-10 11:43:35
1623557,9,44,100,-1.16,2.78,5.08,0.98,-0.08,0.22,D,2026-01-10 11:43:37
1625641,9,46,100,-0.08,1.68,1.27,0.99,-0.06,0.2,D,2026-01-10 11:43:38
1627075,12,46,100,-0.84,4.29,-1.31,0.99,-0.07,0.18,D,2026-01-10 11:43:39
1627804,9,46,100,-2.34,3.85,0.7,0.99,-0.06,0.18,D,2026-01-10 11:43:40
