timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
282985,55,44,51,-1.27,2.7,1.34,1.01,-0.14,0.05,STOP,2026-01-10 11:21:15
283499,55,42,50,-1.05,1.76,0.72,1.01,-0.16,0.03,STOP,2026-01-10 11:21:15
284022,55,46,53,-1.53,2.03,1.05,1.01,-0.15,0.04,STOP,2026-01-10 11:21:16
284554,54,44,49,-1.16,2.75,0.69,1.01,-0.15,0.04,STOP,2026-01-10 11:21:16
285062,55,46,50,-1.19,3.28,0.73,1.01,-0.16,0.03,STOP,2026-01-10 11:21:17
285570,56,44,53,-1.76,2.41,1.48,1.01,-0.16,0.03,STOP,2026-01-10 11:21:17
286070,55,44,53,-1.39,2.76,0.49,1.01,-0.15,0.04,STOP,2026-01-10 11:21:18
286613,55,43,53,-1.63,3.4,0.38,1.01,-0.15,0.03,STOP,2026-01-10 11:21:18
287116,55,44,53,-1.36,2.43,0.37,1.01,-0.16,0.04,STOP,2026-01-10 11:21:19
287628,55,47,56,-1.19,5.47,-0.49,1,-0.17,0.01,STOP,2026-01-10 11:21:19
288140,55,45,51,-0.32,5.05,0.85,1,-0.14,0.07,STOP,2026-01-10 11:21:20
288662,55,47,53,-0.21,11.28,-6.23,1,-0.16,0.09,STOP,2026-01-10 11:21:20
289163,54,43,51,-1.53,-0.69,1.04,1.01,-0.1,0.11,STOP,2026-01-10 11:21:21
289681,55,46,51,-1.4,0.53,1.22,1,-0.1,0.11,STOP,2026-01-10 11:21:22
290209,56,46,59,-2.7,1.86,1.5,1,-0.1,0.1,STOP,2026-01-10 11:21:22
290709,55,44,53,-1.88,2.7,1.47,1.01,-0.12,0.07,STOP,2026-01-10 11:21:23
291227,55,47,54,-1.79,3.31,0.41,0.99,-0.12,0.11,STOP,2026-01-10 11:21:23
291730,55,46,54,-0.87,1.85,0.92,1.01,-0.12,0.08,STOP,2026-01-10 11:21:24
292240,55,44,52,-0.5,2,1.13,1.01,-0.12,0.08,STOP,2026-01-10 11:21:24
292740,54,43,49,-1.45,2.29,0.84,1.01,-0.12,0.07,STOP,2026-01-10 11:21:25
293256,55,44,54,-0.49,2.26,0.46,1,-0.13,0.07,STOP,2026-01-10 11:21:25
293757,54,46,53,-1.82,2.31,1.02,1,-0.13,0.09,STOP,2026-01-10 11:21:26
294312,54,46,54,-1.42,2.31,0.35,1,-0.13,0.07,STOP,2026-01-10 11:21:26
294814,53,44,53,-1.44,2.72,0.5,1.01,-0.13,0.07,STOP,2026-01-10 11:21:27
295333,55,48,57,-1.8,2.2,1.16,1,-0.14,0.07,STOP,2026-01-10 11:21:27
295851,53,47,54,-1.66,2.38,0.47,1,-0.13,0.08,STOP,2026-01-10 11:21:28
296353,54,45,53,-1.42,3.27,0.21,1,-0.13,0.08,STOP,2026-01-10 11:21:28
296852,54,50,56,-1.6,2.29,0.6,1,-0.13,0.08,STOP,2026-01-10 11:21:29
297354,55,46,58,-1.42,1.27,0.92,1.01,-0.13,0.08,STOP,2026-01-10 11:21:29
297862,55,48,52,-1.5,3.02,0.35,1.01,-0.13,0.07,STOP,2026-01-10 11:21:30
298404,52,45,54,-1.36,2.12,0.38,1.01,-0.13,0.08,STOP,2026-01-10 11:21:30
298906,50,46,51,-1.42,2.85,0.37,1.01,-0.13,0.08,STOP,2026-01-10 11:21:31
299407,55,50,53,-1.3,2.82,0.24,1.01,-0.13,0.07,STOP,2026-01-10 11:21:31
299922,52,47,51,-1.59,1.95,0.82,1.01,-0.13,0.08,STOP,2026-01-10 11:21:32
300425,55,47,56,-0.96,3.33,0.31,1,-0.13,0.07,STOP,2026-01-10 11:21:32
300942,53,46,51,-1.18,3.34,-0.15,1.01,-0.12,0.08,STOP,2026-01-10 11:21:33
301450,54,49,57,-1.44,1.31,0.43,1.01,-0.13,0.08,STOP,2026-01-10 11:21:33
301951,53,47,56,-1.53,1.94,0.98,1,-0.14,0.09,STOP,2026-01-10 11:21:34
302452,54,49,54,-1.19,3.86,-0.12,1,-0.12,0.08,STOP,2026-01-10 11:21:34
302981,54,49,51,-1.66,2.89,0.15,1,-0.14,0.09,STOP,2026-01-10 11:21:35
303533,55,47,53,-1.08,2.75,1.33,1,-0.14,0.13,STOP,2026-01-10 11:21:35
304034,55,47,58,-1.85,1.31,0.17,1.01,-0.12,0.08,STOP,2026-01-10 11:21:36
304534,53,47,54,-1.86,3.92,0.15,1,-0.14,0.08,STOP,2026-01-10 11:21:36
305068,55,47,54,-2.67,0.47,0.15,1,-0.14,0.06,STOP,2026-01-10 11:21:37
305569,52,46,52,-1.91,0.35,0.09,1,-0.14,0.08,STOP,2026-01-10 11:21:37
306104,51,47,51,-1.21,2.79,0.84,1,-0.14,0.08,STOP,2026-01-10 11:21:38
306604,55,46,51,-1.4,2,0.67,1,-0.13,0.08,STOP,2026-01-10 11:21:39
307259,55,43,51,-1.3,2.46,0.63,1,-0.14,0.08,STOP,2026-01-10 11:21:39
307977,55,43,50,-1.15,2.6,0.67,1,-0.15,0.08,STOP,2026-01-10 11:21:40
