timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
191327,71,0,100,-2.64,1.01,1.04,-0.98,-0.02,-0.22,L,2026-01-01 15:42:17
191872,72,0,100,-1.3,2.03,0.76,-1.01,-0.01,-0.24,L,2026-01-01 15:42:18
192373,73,7,100,-1.51,1.39,0.93,-0.99,-0.02,-0.22,L,2026-01-01 15:42:18
192902,76,3,100,-0.21,0.87,0.63,-0.95,0,-0.23,L,2026-01-01 15:42:19
193402,73,0,100,-0.79,3.63,1.07,-0.98,-0.02,-0.21,L,2026-01-01 15:42:19
193902,73,4,98,-0.05,1.89,0.75,-0.95,-0.01,-0.23,L,2026-01-01 15:42:20
194458,73,0,100,-0.12,1.37,-0.23,-0.97,-0.01,-0.23,L,2026-01-01 15:42:21
194947,73,8,100,-0.79,0.21,0.23,-0.98,-0.01,-0.22,L,2026-01-01 15:42:21
195455,69,0,100,-2.06,2.47,1.33,-0.98,-0.01,-0.21,L,2026-01-01 15:42:21
195978,74,4,100,-1.18,0.27,0.37,-1,-0.01,-0.2,L,2026-01-01 15:42:22
196499,72,6,100,0.53,1.08,-0.38,-0.98,-0.01,-0.21,L,2026-01-01 15:42:23
197001,74,3,100,-0.09,1.22,0.61,-0.96,0,-0.24,L,2026-01-01 15:42:23
197523,73,2,100,-0.75,5.82,2.87,-0.96,0,-0.23,L,2026-01-01 15:42:24
198050,74,10,100,-1.48,3.37,1.53,-0.98,0,-0.24,L,2026-01-01 15:42:24
198552,73,15,100,-1.22,3.34,1.36,-0.97,0,-0.25,L,2026-01-01 15:42:25
199060,74,10,100,-1.19,3.85,0.29,-0.97,-0.01,-0.26,L,2026-01-01 15:42:25
199560,73,9,100,-0.72,2.99,-0.69,-0.97,-0.01,-0.24,L,2026-01-01 15:42:26
200086,72,4,100,0.02,2.2,-0.18,-0.97,-0.01,-0.24,L,2026-01-01 15:42:26
200596,74,10,100,-0.12,2.55,0.78,-0.98,-0.01,-0.23,L,2026-01-01 15:42:27
201100,72,15,100,-13.28,-1.53,4.55,-0.99,0.01,-0.23,L,2026-01-01 15:42:27
201615,68,11,100,3.95,7.6,-2.44,-0.97,-0.06,-0.18,L,2026-01-01 15:42:28
