timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
182272,68,100,98,44.89,-4.69,-3.6,-0.89,0.02,0.02,D,2026-01-02 10:03:51
182775,67,100,99,-17.39,-0.99,-15.28,-1.01,0.06,0.18,D,2026-01-02 10:03:51
183285,67,100,99,-5.54,-3.54,-1.22,-0.98,0.06,0.1,D,2026-01-02 10:03:52
183805,67,100,99,-3.21,2.64,-1.62,-0.97,0.03,0.15,D,2026-01-02 10:03:52
184318,67,100,100,-3.66,2.37,0.64,-0.94,0.02,0.14,D,2026-01-02 10:03:53
184870,67,100,97,-2.09,1.91,-0.47,-0.96,0.01,0.14,D,2026-01-02 10:03:53
185369,67,100,99,-2.63,2.41,1.33,-0.96,0,0.15,D,2026-01-02 10:03:54
185870,68,100,98,0.03,3.36,1.4,-0.96,-0.01,0.16,D,2026-01-02 10:03:54
186371,68,100,100,-1.95,2.64,-0.08,-0.96,-0.01,0.16,D,2026-01-02 10:03:55
186871,67,100,99,-1.57,0.93,-0.78,-0.97,0,0.15,D,2026-01-02 10:03:55
187395,67,100,99,10.12,-3.6,0.87,-0.95,0.02,0.19,D,2026-01-02 10:03:56
187898,68,100,100,-4.93,3.68,-3.1,-0.96,0.01,0.24,D,2026-01-02 10:03:56
188418,68,100,99,-3.66,1.34,3.62,-0.96,0,0.26,D,2026-01-02 10:03:57
188925,68,100,96,6.81,-0.67,-1.42,-0.94,0.02,0.26,D,2026-01-02 10:03:57
189426,67,100,99,-7.51,4,-0.73,-0.97,-0.03,0.24,D,2026-01-02 10:03:58
189980,68,100,99,-2.53,2.78,1.5,-0.95,-0.02,0.21,D,2026-01-02 10:03:58
190480,68,100,99,-2.34,2.66,0.21,-0.95,-0.03,0.22,D,2026-01-02 10:03:59
190980,68,100,100,-2.79,2.69,0.6,-0.95,-0.04,0.21,D,2026-01-02 10:03:59
191481,68,100,100,-3.05,4.24,0.41,-0.95,-0.03,0.21,D,2026-01-02 10:04:00
191994,69,100,99,-1.59,4.08,0.43,-0.95,-0.04,0.2,D,2026-01-02 10:04:00
192506,68,100,100,-2.31,3.89,1.19,-0.95,-0.03,0.2,D,2026-01-02 10:04:01
193018,67,100,99,-3.44,3.53,-0.84,-0.95,-0.03,0.21,D,2026-01-02 10:04:01
193529,69,100,98,9.54,3.15,-4.98,-0.94,-0.02,0.21,D,2026-01-02 10:04:02
194048,68,100,99,-10.15,3.36,0.87,-0.94,-0.06,0.21,D,2026-01-02 10:04:02
194548,68,100,99,-0.21,0.87,2.56,-0.95,-0.02,0.22,D,2026-01-02 10:04:03
195100,67,100,99,-9.51,1.68,1.76,-0.95,-0.04,0.27,D,2026-01-02 10:04:03
195599,68,100,99,-0.87,0.47,-0.23,-0.96,-0.03,0.26,D,2026-01-02 10:04:04
196100,67,100,99,4.23,4.9,-0.6,-0.96,-0.07,0.21,D,2026-01-02 10:04:04
196602,68,100,98,-1.77,1.94,2.4,-0.95,-0.03,0.2,D,2026-01-02 10:04:05
197118,68,100,100,-2.43,3.65,1.68,-0.95,-0.03,0.21,D,2026-01-02 10:04:05
197671,68,100,98,6.81,6.02,4.26,-1,-0.04,0.22,D,2026-01-02 10:04:06
198171,67,100,100,7.89,17.3,0.15,-0.95,0.03,0.12,D,2026-01-02 10:04:06
198727,67,100,100,-1.65,-4.09,1.68,-0.95,0.09,0.05,D,2026-01-02 10:04:07
199175,69,100,100,-2.53,-1.56,4.7,-0.96,0.14,0.06,D,2026-01-02 10:04:07
199727,68,100,99,-5.82,2.06,-1.15,-0.98,0.11,0.12,D,2026-01-02 10:04:08
200228,68,100,99,-4.06,1.31,-8.67,-0.98,0.03,0.16,D,2026-01-02 10:04:09
200728,68,100,99,-3.97,-0.23,-0.49,-0.96,0.04,0.15,D,2026-01-02 10:04:09
201229,67,100,99,-1.82,3.21,0.12,-0.95,0.04,0.13,D,2026-01-02 10:04:09
201777,68,100,100,-2.78,2.93,0.46,-0.97,0.05,0.14,D,2026-01-02 10:04:10
202327,68,100,99,-1.16,2.6,0.12,-0.96,0.06,0.15,D,2026-01-02 10:04:11
