timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
41536,0,34,60,-2.46,1.37,-0.64,1,-0.13,-0.11,B,2026-01-07 14:36:10
42037,0,34,60,-1.47,0.64,-0.66,1.02,-0.12,-0.13,B,2026-01-07 14:36:11
42574,0,36,60,-2.61,2.52,1.3,1.01,-0.12,-0.13,B,2026-01-07 14:36:11
43082,0,34,60,0.6,-5.02,-2.79,1.06,-0.06,-0.12,B,2026-01-07 14:36:12
43637,0,34,59,3.5,2.73,-1.07,1.03,-0.1,-0.12,B,2026-01-07 14:36:12
44099,0,33,60,6.7,-3.74,-2.4,0.98,-0.16,-0.21,B,2026-01-07 14:36:13
44604,0,34,60,-2.55,7.28,-2.72,0.98,-0.05,-0.16,B,2026-01-07 14:36:13
45122,0,33,60,-9.05,-2.03,2.67,0.97,-0.18,-0.17,B,2026-01-07 14:36:14
45671,0,33,60,-1.91,-2.7,0.89,1,-0.17,-0.21,B,2026-01-07 14:36:14
46171,0,35,60,-2.32,1.54,0.15,1.02,-0.12,-0.17,B,2026-01-07 14:36:15
46725,0,33,61,-1.82,4.02,0.41,1.01,-0.13,-0.21,B,2026-01-07 14:36:16
47279,0,29,60,-1.76,2.72,0.27,1.01,-0.11,-0.21,B,2026-01-07 14:36:16
47790,0,33,60,-2.23,3.22,0.75,1.01,-0.11,-0.2,B,2026-01-07 14:36:17
48302,0,36,60,-1.4,2.21,1.3,1.01,-0.12,-0.21,B,2026-01-07 14:36:17
48811,0,33,60,-1.21,1.16,0.61,1,-0.12,-0.19,B,2026-01-07 14:36:18
49342,0,32,60,-1.05,1.33,1.02,1.01,-0.11,-0.21,B,2026-01-07 14:36:18
49872,0,34,60,-1.5,2.18,0.03,1.01,-0.11,-0.22,B,2026-01-07 14:36:19
50424,0,31,60,-1.85,2.02,0.47,1,-0.11,-0.22,B,2026-01-07 14:36:19
50925,0,33,59,0.55,3.88,2.11,1,-0.13,-0.2,B,2026-01-07 14:36:20
51478,0,33,60,-1.74,2.61,-0.27,1,-0.11,-0.21,B,2026-01-07 14:36:20
51996,0,31,60,-1.07,1.59,1.62,1,-0.12,-0.21,B,2026-01-07 14:36:21
52504,0,32,65,-1.44,2.06,2.18,1,-0.12,-0.19,B,2026-01-07 14:36:21
53012,0,34,64,-1.07,2.81,1.82,1,-0.12,-0.2,B,2026-01-07 14:36:22
53515,0,28,67,-0.72,2.38,1.18,1.01,-0.12,-0.17,B,2026-01-07 14:36:22
54038,0,27,60,0.76,5.79,6.38,1.02,-0.11,-0.15,B,2026-01-07 14:36:23
54553,0,25,60,-1.66,2.84,1.47,0.99,-0.13,-0.18,B,2026-01-07 14:36:23
55067,0,34,64,-1.95,3.1,-0.27,1.01,-0.13,-0.16,B,2026-01-07 14:36:24
55623,0,32,64,-1.22,2.98,0.2,1.01,-0.12,-0.16,B,2026-01-07 14:36:24
56089,0,34,61,-2.2,1.59,0.06,0.99,-0.13,-0.18,B,2026-01-07 14:36:25
56614,0,27,64,-1.27,2.35,-1.18,1.01,-0.11,-0.18,B,2026-01-07 14:36:25
57113,0,31,60,-0.58,2.11,0.23,1,-0.11,-0.17,B,2026-01-07 14:36:26
57629,0,32,61,-2.4,1.21,-1.18,1.01,-0.11,-0.19,B,2026-01-07 14:36:26
58131,0,32,59,-0.27,2.73,0.73,1.01,-0.1,-0.21,B,2026-01-07 14:36:27
58654,0,32,67,-6.03,2.08,-0.55,1.02,-0.14,-0.14,B,2026-01-07 14:36:27
59160,0,32,60,0.06,1.68,3.21,1,-0.06,-0.22,B,2026-01-07 14:36:28
59673,0,33,61,-1.88,1.34,2.35,1,-0.03,-0.23,B,2026-01-07 14:36:28
60182,0,28,61,-2.82,-0.56,0.78,1,-0.03,-0.24,B,2026-01-07 14:36:29
60697,0,27,61,-2.2,1.98,0.49,0.97,-0.05,-0.22,B,2026-01-07 14:36:29
61253,0,29,57,-1.07,2.18,1.56,1.02,-0.03,-0.24,B,2026-01-07 14:36:30
61754,0,30,63,-2.11,0.41,-2.27,1.01,-0.02,-0.23,B,2026-01-07 14:36:31
62256,0,31,60,-1.51,3.73,0.95,1.02,-0.03,-0.25,B,2026-01-07 14:36:31
62756,0,29,60,-1.5,2.7,2.2,1.01,-0.04,-0.23,B,2026-01-07 14:36:31
63256,0,29,60,-1.71,5.89,3.71,1,-0.05,-0.26,B,2026-01-07 14:36:32
63769,0,31,65,0.49,3.82,3.77,1,-0.05,-0.21,B,2026-01-07 14:36:33
