timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
49443,86,47,77,-1.08,3.45,1.95,-0.97,0.12,-0.05,B,2026-01-01 14:25:11
50023,86,47,79,-1.08,-0.08,1.62,-0.97,0.12,-0.04,B,2026-01-01 14:25:11
50468,80,42,81,-0.9,2.93,1.24,-0.97,0.13,-0.04,B,2026-01-01 14:25:12
50968,78,35,76,1.8,3.71,3.56,-0.96,0.12,-0.04,B,2026-01-01 14:25:12
51470,85,43,75,-4.41,0.69,-2.47,-0.97,0.14,-0.06,B,2026-01-01 14:25:13
51981,79,43,81,-2.14,5.15,0.92,-0.96,0.12,-0.06,B,2026-01-01 14:25:13
52485,92,38,77,-1.77,4.32,3.37,-0.98,0.16,-0.06,B,2026-01-01 14:25:14
52999,82,40,75,-0.96,-1.76,-4.61,-1,0.14,-0.07,B,2026-01-01 14:25:14
53510,84,40,72,-2.44,2.26,1.73,-0.98,0.14,-0.06,B,2026-01-01 14:25:15
54022,85,37,70,-2.12,1.39,1.1,-0.97,0.15,-0.06,B,2026-01-01 14:25:16
54538,83,30,70,-0.49,4.43,0.72,-0.97,0.14,-0.06,B,2026-01-01 14:25:16
55040,85,40,70,-1.79,2.37,0.85,-0.96,0.14,-0.06,B,2026-01-01 14:25:16
55559,88,38,70,-1.16,3.1,0.18,-0.97,0.14,-0.06,B,2026-01-01 14:25:17
56069,89,40,70,-0.47,1.65,0.32,-0.98,0.15,-0.06,B,2026-01-01 14:25:18
56579,100,43,73,-4.53,2.9,0.05,-0.96,0.15,-0.07,B,2026-01-01 14:25:18
57082,100,43,70,-1.39,1.77,0.23,-0.97,0.14,-0.06,B,2026-01-01 14:25:19
57603,100,43,75,-3.56,1.63,0.2,-0.96,0.13,-0.05,B,2026-01-01 14:25:19
58120,100,47,73,-4.12,1.04,-6.47,-0.92,0.11,-0.03,B,2026-01-01 14:25:20
58642,100,38,71,-1.92,1.42,-1.13,-0.96,0.15,-0.07,B,2026-01-01 14:25:20
59146,100,47,72,-5.65,-1.37,-0.67,-0.97,0.12,-0.05,B,2026-01-01 14:25:21
59655,100,45,71,-0.24,2.75,0.41,-0.97,0.15,-0.07,B,2026-01-01 14:25:21
60156,100,38,70,-1.83,1.39,0.32,-0.99,0.16,-0.06,B,2026-01-01 14:25:22
60680,100,43,75,-0.96,0.24,-0.99,-0.96,0.15,-0.07,B,2026-01-01 14:25:22
61180,100,40,73,0.05,3.57,2.15,-0.98,0.15,-0.06,B,2026-01-01 14:25:23
61700,100,35,72,-3.21,2.4,-0.53,-0.98,0.15,-0.06,B,2026-01-01 14:25:24
62315,100,32,71,-1.07,5.45,3.24,-0.96,0.14,-0.11,B,2026-01-01 14:25:24
62760,100,43,77,-3.47,8.27,6.55,-0.99,0.14,-0.11,B,2026-01-01 14:25:24
63260,100,45,78,0.35,3.1,-1.69,-0.95,0.18,-0.16,B,2026-01-01 14:25:25
63771,100,43,80,-1.86,2.4,-0.14,-0.96,0.17,-0.16,B,2026-01-01 14:25:25
64318,100,45,83,0.37,0.89,0.09,-0.97,0.17,-0.17,B,2026-01-01 14:25:26
64826,100,47,86,-0.96,9.05,0.38,-0.99,0.14,-0.15,B,2026-01-01 14:25:26
