timestamp,flex_thumb,flex_index,flex_middle,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,label,datetime
574659,0,55,61,-0.66,1.82,1.65,-0.97,-0.05,-0.22,B,2026-01-07 12:19:12
575177,0,52,56,-0.34,0.38,2.41,-0.97,-0.04,-0.2,B,2026-01-07 12:19:12
575677,0,57,62,1.19,-0.17,0.7,-0.98,-0.06,-0.15,B,2026-01-07 12:19:13
576177,0,52,57,3.05,6.31,-2.29,-0.98,-0.07,-0.1,B,2026-01-07 12:19:13
576733,0,50,57,-1.89,0.64,0,-0.98,-0.08,-0.14,B,2026-01-07 12:19:14
577218,0,46,61,-2.85,0.67,1.02,-0.98,-0.07,-0.13,B,2026-01-07 12:19:14
577719,0,47,62,-1.5,1.92,0.66,-0.98,-0.07,-0.12,B,2026-01-07 12:19:15
578267,0,46,59,-7.45,2.43,-0.35,-0.98,-0.07,-0.12,B,2026-01-07 12:19:15
578768,0,48,58,-11.66,-0.89,1.21,-0.98,-0.06,-0.13,B,2026-01-07 12:19:16
579279,0,44,61,-8.79,-0.78,-0.03,-0.98,-0.08,-0.09,B,2026-01-07 12:19:16
579788,0,49,62,-3.11,1.36,0.34,-0.98,-0.06,-0.09,B,2026-01-07 12:19:17
581839,0,55,64,-2.58,3.88,-0.44,-0.98,-0.11,-0.1,B,2026-01-07 12:19:19
582345,0,55,61,-0.7,1.47,1.4,-0.97,-0.09,-0.12,B,2026-01-07 12:19:19
582899,0,57,59,-2.12,2.03,0.32,-0.97,-0.09,-0.12,B,2026-01-07 12:19:20
583401,0,56,60,-2.37,2.32,0.6,-0.98,-0.09,-0.12,B,2026-01-07 12:19:20
583956,0,56,57,-1.62,1.07,-0.93,-0.97,-0.09,-0.12,B,2026-01-07 12:19:21
584402,0,55,63,-2,3.01,-0.35,-0.97,-0.09,-0.12,B,2026-01-07 12:19:21
584906,0,58,63,-1.36,2.46,0.76,-0.97,-0.09,-0.12,B,2026-01-07 12:19:22
585417,0,53,63,-1.27,1.77,-0.81,-0.98,-0.1,-0.09,B,2026-01-07 12:19:22
585919,0,52,71,0.82,1.4,1.25,-0.97,-0.1,-0.11,B,2026-01-07 12:19:23
586447,0,52,68,-1.97,2.78,0.75,-0.98,-0.1,-0.1,B,2026-01-07 12:19:24
586956,0,49,67,-0.92,3.28,0.69,-0.98,-0.09,-0.11,B,2026-01-07 12:19:24
587456,0,51,65,-1.02,0.96,0.58,-0.98,-0.1,-0.1,B,2026-01-07 12:19:24
588012,0,49,67,0.31,0.56,-1.08,-0.98,-0.1,-0.1,B,2026-01-07 12:19:25
588568,0,52,69,-0.55,0.76,-0.21,-0.97,-0.11,-0.08,B,2026-01-07 12:19:26
589098,0,51,71,-2.6,2.14,0.15,-0.98,-0.09,-0.1,B,2026-01-07 12:19:26
589617,0,53,67,-2.63,0.64,0.4,-0.98,-0.09,-0.09,B,2026-01-07 12:19:27
590137,0,50,68,-0.93,0.12,0.14,-0.98,-0.12,-0.09,B,2026-01-07 12:19:27
590653,0,49,67,-0.99,1.56,1.07,-0.97,-0.1,-0.08,B,2026-01-07 12:19:28
591210,0,50,69,-1.98,0.18,0.99,-0.98,-0.1,-0.06,B,2026-01-07 12:19:28
591709,0,49,65,-0.69,2.61,0.6,-0.98,-0.1,-0.07,B,2026-01-07 12:19:29
592211,0,51,68,2.37,1.34,-0.72,-0.98,-0.11,-0.07,B,2026-01-07 12:19:29
592711,0,52,63,-0.21,2.27,0.7,-0.99,-0.12,-0.06,B,2026-01-07 12:19:30
593213,0,50,63,-5.76,3.89,1.1,-0.98,-0.11,-0.07,B,2026-01-07 12:19:30
593716,0,56,63,-1.31,4.17,0.43,-0.98,-0.09,-0.08,B,2026-01-07 12:19:31
594217,0,56,65,-0.61,3.02,0.67,-0.98,-0.1,-0.07,B,2026-01-07 12:19:31
594738,0,54,65,-1.47,1.11,1.56,-0.98,-0.1,-0.1,B,2026-01-07 12:19:32
595289,0,55,67,0.95,1.22,-0.69,-0.98,-0.09,-0.07,B,2026-01-07 12:19:32
595790,0,57,64,-0.93,3.59,-0.23,-0.98,-0.08,-0.08,B,2026-01-07 12:19:33
596290,0,55,63,-0.99,2.15,1.21,-0.97,-0.09,-0.08,B,2026-01-07 12:19:33
596790,0,56,66,-2.02,2.69,-0.55,-0.98,-0.1,-0.07,B,2026-01-07 12:19:34
597290,0,55,70,-1.27,1.95,-0.14,-0.98,-0.11,-0.06,B,2026-01-07 12:19:34
597815,0,52,60,-1.8,1.62,-0.76,-0.98,-0.1,-0.07,B,2026-01-07 12:19:35
598329,0,54,66,-1.47,6.2,-0.99,-0.98,-0.1,-0.09,B,2026-01-07 12:19:35
598829,0,54,68,-1.85,1.94,1.16,-0.98,-0.09,-0.08,B,2026-01-07 12:19:36
599348,0,58,67,-1.25,2.09,1.56,-0.98,-0.09,-0.08,B,2026-01-07 12:19:36
599855,0,52,66,-1.25,2.46,0.84,-0.98,-0.11,-0.08,B,2026-01-07 12:19:37
600376,0,54,65,0.03,0.47,1.65,-0.97,-0.09,-0.09,B,2026-01-07 12:19:37
600932,0,52,66,-1.25,2.26,0.96,-0.98,-0.08,-0.07,B,2026-01-07 12:19:38
601433,0,49,69,-2.05,1.95,0.18,-0.98,-0.09,-0.07,B,2026-01-07 12:19:38
601935,0,49,66,-0.95,2.64,0.79,-0.98,-0.08,-0.08,B,2026-01-07 12:19:39
602435,0,51,66,-1.22,2.09,1.15,-0.98,-0.09,-0.09,B,2026-01-07 12:19:40
602936,0,51,68,-0.27,1.63,1.57,-0.98,-0.09,-0.07,B,2026-01-07 12:19:40
603440,0,51,64,-1.56,1.42,0.73,-0.98,-0.08,-0.08,B,2026-01-07 12:19:41
603956,0,49,67,-2.56,1.34,0.31,-0.98,-0.08,-0.06,B,2026-01-07 12:19:41
604458,0,51,64,-0.81,0.89,0.69,-0.98,-0.08,-0.07,B,2026-01-07 12:19:42
604977,0,56,62,-1.39,2.2,0.75,-0.98,-0.07,-0.07,B,2026-01-07 12:19:42
